Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5580        -1671.917    -1683.888       11.971   285.8
0.5590        -1671.847    -1683.848       12.000   286.5
0.5600        -1671.818    -1683.727       11.909   284.4
0.5610        -1671.837    -1683.720       11.884   283.8
0.5620        -1671.800    -1683.718       11.919   284.6
0.5630        -1671.809    -1683.701       11.892   284.0
0.5640        -1671.691    -1683.698       12.008   286.7
0.5650        -1671.671    -1683.506       11.835   282.6
0.5660        -1671.664    -1683.409       11.745   280.4
0.5670        -1671.736    -1683.594       11.858   283.1
0.5680        -1671.692    -1683.653       11.960   285.6
0.5690        -1671.566    -1683.327       11.761   280.8
0.5700        -1671.536    -1683.128       11.592   276.8
0.5710        -1671.598    -1683.339       11.740   280.3
0.5720        -1671.581    -1683.559       11.978   286.0
0.5730        -1671.588    -1683.629       12.041   287.5
0.5740        -1671.499    -1683.466       11.967   285.7
0.5750        -1671.522    -1683.154       11.632   277.7
0.5760        -1671.480    -1683.044       11.564   276.1
0.5770        -1671.485    -1683.139       11.654   278.3
0.5780        -1671.549    -1683.080       11.531   275.3
0.5790        -1671.560    -1682.909       11.349   271.0
0.5800        -1671.559    -1682.860       11.302   269.9
0.5810        -1671.629    -1682.987       11.358   271.2
0.5820        -1671.639    -1683.158       11.519   275.0
0.5830        -1671.586    -1683.247       11.661   278.4
0.5840        -1671.527    -1683.130       11.603   277.0
0.5850        -1671.485    -1682.991       11.506   274.7
0.5860        -1671.554    -1683.126       11.573   276.3
0.5870        -1671.623    -1683.268       11.645   278.1
0.5880        -1671.625    -1683.077       11.452   273.4
0.5890        -1671.524    -1682.917       11.394   272.1
0.5900        -1671.555    -1683.162       11.606   277.1
0.5910        -1671.580    -1683.440       11.860   283.2
0.5920        -1671.581    -1683.518       11.937   285.0
0.5930        -1671.671    -1683.568       11.897   284.1
0.5940        -1671.749    -1683.502       11.753   280.6
0.5950        -1671.763    -1683.372       11.609   277.2
0.5960        -1671.863    -1683.430       11.567   276.2
0.5970        -1671.807    -1683.483       11.677   278.8
0.5980        -1671.797    -1683.317       11.519   275.1
0.5990        -1671.800    -1683.125       11.325   270.4
0.6000        -1671.892    -1683.242       11.350   271.0
0.6010        -1671.841    -1683.469       11.628   277.6
0.6020        -1671.703    -1683.536       11.833   282.6
0.6030        -1671.699    -1683.533       11.835   282.6
0.6040        -1671.772    -1683.511       11.739   280.3
0.6050        -1671.723    -1683.531       11.808   282.0
0.6060        -1671.781    -1683.764       11.983   286.1
0.6070        -1671.875    -1683.951       12.077   288.4
0.6080        -1671.797    -1683.690       11.893   284.0
0.6090        -1671.734    -1683.242       11.508   274.8
0.6100        -1671.730    -1683.310       11.580   276.5
0.6110        -1671.725    -1683.811       12.086   288.6
0.6120        -1671.750    -1683.891       12.141   289.9
0.6130        -1671.613    -1683.365       11.751   280.6
0.6140        -1671.562    -1682.851       11.289   269.5
0.6150        -1671.598    -1682.889       11.291   269.6
0.6160        -1671.615    -1683.197       11.582   276.5
0.6170        -1671.618    -1683.246       11.628   277.7
0.6180        -1671.606    -1682.829       11.223   268.0
0.6190        -1671.583    -1682.606       11.023   263.2
0.6200        -1671.613    -1683.078       11.465   273.7
0.6210        -1671.744    -1683.595       11.852   283.0
0.6220        -1671.784    -1683.387       11.603   277.1
0.6230        -1671.680    -1682.743       11.063   264.2
0.6240        -1671.621    -1682.673       11.052   263.9
0.6250        -1671.662    -1683.176       11.514   274.9
0.6260        -1671.660    -1683.446       11.786   281.4
0.6270        -1671.623    -1683.105       11.482   274.2
0.6280        -1671.496    -1682.587       11.090   264.8
0.6290        -1671.527    -1682.536       11.009   262.9
0.6300        -1671.566    -1682.906       11.340   270.8
0.6310        -1671.580    -1683.201       11.620   277.5
0.6320        -1671.505    -1682.921       11.416   272.6
0.6330        -1671.302    -1682.458       11.156   266.4
0.6340        -1671.349    -1682.303       10.954   261.5
0.6350        -1671.332    -1682.361       11.029   263.3
0.6360        -1671.295    -1682.396       11.101   265.1
0.6370        -1671.253    -1682.427       11.174   266.8
0.6380        -1671.218    -1682.567       11.350   271.0
0.6390        -1671.164    -1682.751       11.587   276.7
0.6400        -1671.154    -1682.845       11.691   279.2
0.6410        -1671.208    -1682.730       11.521   275.1
0.6420        -1671.139    -1682.630       11.491   274.4
0.6430        -1671.136    -1682.720       11.584   276.6
0.6440        -1671.170    -1682.898       11.728   280.0
0.6450        -1671.190    -1682.909       11.719   279.8
0.6460        -1671.153    -1682.677       11.524   275.2
0.6470        -1671.164    -1682.622       11.458   273.6
0.6480        -1671.223    -1682.928       11.705   279.5
0.6490        -1671.269    -1683.288       12.019   287.0
0.6500        -1671.229    -1683.193       11.964   285.7
0.6510        -1671.222    -1682.902       11.680   278.9
0.6520        -1671.259    -1682.966       11.707   279.5
0.6530        -1671.242    -1683.195       11.953   285.4
0.6540        -1671.311    -1683.279       11.968   285.8
0.6550        -1671.321    -1683.050       11.729   280.1
0.6560        -1671.299    -1682.674       11.374   271.6
0.6570        -1671.376    -1682.912       11.537   275.5
0.6580        -1671.427    -1683.559       12.132   289.7
0.6590        -1671.409    -1683.604       12.195   291.2
0.6600        -1671.318    -1683.073       11.755   280.7
0.6610        -1671.263    -1682.886       11.623   277.5
0.6620        -1671.373    -1683.352       11.979   286.0
0.6630        -1671.440    -1683.704       12.264   292.8
0.6640        -1671.514    -1683.456       11.942   285.1
0.6650        -1671.529    -1682.777       11.248   268.6
0.6660        -1671.545    -1682.489       10.944   261.3
0.6670        -1671.539    -1683.167       11.628   277.6
0.6680        -1671.553    -1683.670       12.117   289.3
0.6690        -1671.430    -1683.193       11.764   280.9
0.6700        -1671.390    -1682.583       11.193   267.3
0.6710        -1671.372    -1682.767       11.395   272.1
0.6720        -1671.418    -1683.283       11.864   283.3
0.6730        -1671.436    -1683.280       11.844   282.8
0.6740        -1671.405    -1682.802       11.397   272.1
0.6750        -1671.282    -1682.459       11.177   266.9
0.6760        -1671.284    -1682.680       11.397   272.1
0.6770        -1671.305    -1683.174       11.869   283.4
0.6780        -1671.272    -1683.429       12.158   290.3
0.6790        -1671.132    -1683.335       12.203   291.4
0.6800        -1671.155    -1683.301       12.146   290.0
0.6810        -1671.197    -1683.645       12.448   297.2
0.6820        -1671.253    -1683.768       12.514   298.8
0.6830        -1671.177    -1683.306       12.129   289.6
0.6840        -1671.188    -1682.926       11.738   280.3
0.6850        -1671.260    -1682.985       11.725   280.0
0.6860        -1671.220    -1683.080       11.860   283.2
0.6870        -1671.201    -1682.928       11.727   280.0
0.6880        -1671.151    -1682.697       11.547   275.7
0.6890        -1671.173    -1682.597       11.424   272.8
0.6900        -1671.145    -1682.797       11.651   278.2
0.6910        -1671.148    -1683.078       11.930   284.9
0.6920        -1671.114    -1682.796       11.682   278.9
0.6930        -1670.994    -1682.165       11.171   266.7
0.6940        -1670.966    -1682.036       11.071   264.3
0.6950        -1670.999    -1682.178       11.179   266.9
0.6960        -1671.040    -1682.010       10.970   261.9
0.6970        -1670.880    -1681.866       10.985   262.3
0.6980        -1670.915    -1682.139       11.224   268.0
0.6990        -1670.926    -1682.790       11.864   283.3
0.7000        -1670.996    -1683.305       12.309   293.9
0.7010        -1670.998    -1683.160       12.162   290.4
0.7020        -1670.924    -1682.903       11.979   286.0
0.7030        -1671.012    -1683.325       12.313   294.0
0.7040        -1670.921    -1683.605       12.683   302.8
0.7050        -1670.861    -1683.215       12.354   295.0
0.7060        -1670.744    -1682.716       11.972   285.9
0.7070        -1670.725    -1682.731       12.006   286.7
0.7080        -1670.771    -1683.299       12.528   299.1
0.7090        -1670.795    -1683.896       13.101   312.8
0.7100        -1670.693    -1683.818       13.124   313.4
0.7110        -1670.623    -1683.273       12.651   302.1
0.7120        -1670.581    -1683.146       12.564   300.0
0.7130        -1670.603    -1683.333       12.730   304.0
0.7140        -1670.540    -1683.181       12.640   301.8
0.7150        -1670.532    -1682.737       12.204   291.4
0.7160        -1670.480    -1682.308       11.828   282.4
0.7170        -1670.428    -1682.193       11.765   280.9
0.7180        -1670.537    -1682.478       11.941   285.1
0.7190        -1670.561    -1682.705       12.144   290.0
0.7200        -1670.506    -1682.718       12.212   291.6
0.7210        -1670.526    -1682.679       12.152   290.2
0.7220        -1670.457    -1682.527       12.070   288.2
0.7230        -1670.406    -1682.361       11.955   285.5
0.7240        -1670.336    -1682.230       11.895   284.0
0.7250        -1670.302    -1682.011       11.710   279.6
0.7260        -1670.315    -1681.760       11.445   273.3
0.7270        -1670.269    -1681.790       11.521   275.1
0.7280        -1670.252    -1682.166       11.914   284.5
0.7290        -1670.169    -1682.584       12.414   296.4
0.7300        -1670.141    -1682.730       12.589   300.6
0.7310        -1670.134    -1682.650       12.516   298.8
0.7320        -1670.175    -1682.615       12.440   297.0
0.7330        -1670.193    -1682.758       12.565   300.0
0.7340        -1670.266    -1682.706       12.439   297.0
0.7350        -1670.265    -1682.396       12.131   289.6
0.7360        -1670.184    -1682.133       11.949   285.3
0.7370        -1670.216    -1682.090       11.874   283.5
0.7380        -1670.265    -1682.514       12.249   292.5
0.7390        -1670.220    -1683.015       12.795   305.5
0.7400        -1670.210    -1682.874       12.664   302.4
0.7410        -1670.058    -1682.460       12.403   296.1
0.7420        -1670.157    -1682.499       12.342   294.7
0.7430        -1670.214    -1682.686       12.472   297.8
0.7440        -1670.188    -1682.574       12.386   295.7
0.7450        -1670.183    -1682.394       12.211   291.6
0.7460        -1670.279    -1682.321       12.042   287.5
0.7470        -1670.333    -1682.260       11.927   284.8
0.7480        -1670.379    -1682.307       11.928   284.8
0.7490        -1670.419    -1682.274       11.855   283.1
0.7500        -1670.413    -1682.250       11.837   282.6
0.7510        -1670.498    -1682.549       12.050   287.7
0.7520        -1670.483    -1682.600       12.117   289.3
0.7530        -1670.491    -1682.155       11.664   278.5
0.7540        -1670.542    -1681.976       11.433   273.0
0.7550        -1670.564    -1682.268       11.704   279.5
0.7560        -1670.546    -1682.491       11.946   285.2
0.7570        -1670.549    -1682.266       11.716   279.8
0.7580        -1670.558    -1681.784       11.226   268.1
0.7590        -1670.485    -1681.798       11.312   270.1
0.7600        -1670.455    -1682.491       12.036   287.4
0.7610        -1670.481    -1682.761       12.280   293.2
0.7620        -1670.371    -1682.284       11.913   284.4
0.7630        -1670.461    -1681.864       11.402   272.3
0.7640        -1670.417    -1682.003       11.586   276.6
0.7650        -1670.474    -1682.469       11.995   286.4
0.7660        -1670.461    -1682.591       12.130   289.6
0.7670        -1670.365    -1682.193       11.828   282.4
0.7680        -1670.287    -1682.035       11.749   280.5
0.7690        -1670.375    -1682.704       12.329   294.4
0.7700        -1670.540    -1683.392       12.852   306.9
0.7710        -1670.449    -1683.320       12.871   307.3
0.7720        -1670.358    -1683.317       12.959   309.4
0.7730        -1670.686    -1683.853       13.167   314.4
0.7740        -1670.703    -1683.183       12.481   298.0
