Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.2960        -1696.059    -1707.832       11.772   281.1
3.2970        -1696.110    -1707.985       11.876   283.6
3.2980        -1696.207    -1708.428       12.221   291.8
3.2990        -1696.218    -1708.416       12.197   291.2
3.3000        -1696.169    -1707.892       11.723   279.9
3.3010        -1696.236    -1707.679       11.443   273.2
3.3020        -1696.299    -1707.952       11.653   278.2
3.3030        -1696.310    -1708.339       12.028   287.2
3.3040        -1696.255    -1708.488       12.233   292.1
3.3050        -1696.206    -1708.302       12.096   288.8
3.3060        -1696.154    -1708.177       12.023   287.1
3.3070        -1696.285    -1708.441       12.155   290.2
3.3080        -1696.258    -1708.721       12.462   297.6
3.3090        -1696.267    -1708.400       12.133   289.7
3.3100        -1696.173    -1707.874       11.701   279.4
3.3110        -1696.183    -1707.684       11.501   274.6
3.3120        -1696.228    -1707.671       11.444   273.2
3.3130        -1696.240    -1707.658       11.418   272.6
3.3140        -1696.158    -1707.595       11.437   273.1
3.3150        -1696.116    -1707.625       11.509   274.8
3.3160        -1696.108    -1707.806       11.698   279.3
3.3170        -1696.136    -1707.876       11.740   280.3
3.3180        -1696.119    -1707.736       11.617   277.4
3.3190        -1696.080    -1707.587       11.506   274.7
3.3200        -1696.140    -1707.576       11.436   273.1
3.3210        -1696.166    -1707.534       11.369   271.5
3.3220        -1696.134    -1707.610       11.476   274.0
3.3230        -1696.173    -1707.794       11.621   277.5
3.3240        -1696.183    -1707.959       11.776   281.2
3.3250        -1696.232    -1708.293       12.061   288.0
3.3260        -1696.281    -1708.756       12.475   297.9
3.3270        -1696.219    -1708.950       12.731   304.0
3.3280        -1696.289    -1708.857       12.568   300.1
3.3290        -1696.301    -1708.719       12.418   296.5
3.3300        -1696.243    -1708.557       12.315   294.0
3.3310        -1696.193    -1708.561       12.368   295.3
3.3320        -1696.162    -1708.753       12.591   300.6
3.3330        -1696.258    -1708.754       12.495   298.4
3.3340        -1696.178    -1708.595       12.417   296.5
3.3350        -1696.145    -1708.596       12.451   297.3
3.3360        -1696.191    -1708.617       12.426   296.7
3.3370        -1696.107    -1708.704       12.597   300.8
3.3380        -1696.111    -1708.855       12.744   304.3
3.3390        -1696.100    -1708.590       12.490   298.2
3.3400        -1696.043    -1708.079       12.036   287.4
3.3410        -1696.027    -1707.990       11.963   285.7
3.3420        -1696.044    -1708.303       12.260   292.7
3.3430        -1696.074    -1708.620       12.546   299.6
3.3440        -1696.096    -1708.661       12.564   300.0
3.3450        -1696.090    -1708.347       12.257   292.7
3.3460        -1696.076    -1708.201       12.124   289.5
3.3470        -1695.986    -1708.470       12.484   298.1
3.3480        -1696.074    -1708.590       12.516   298.9
3.3490        -1695.992    -1708.207       12.215   291.7
3.3500        -1696.009    -1707.703       11.694   279.2
3.3510        -1696.012    -1707.574       11.563   276.1
3.3520        -1696.075    -1707.887       11.813   282.1
3.3530        -1696.072    -1708.237       12.165   290.5
3.3540        -1696.073    -1708.188       12.115   289.3
3.3550        -1695.991    -1707.927       11.936   285.0
3.3560        -1696.012    -1707.943       11.931   284.9
3.3570        -1696.040    -1708.305       12.265   292.9
3.3580        -1696.128    -1708.516       12.387   295.8
3.3590        -1696.111    -1708.379       12.267   292.9
3.3600        -1696.069    -1708.077       12.008   286.7
3.3610        -1696.084    -1708.054       11.970   285.8
3.3620        -1696.134    -1708.361       12.227   292.0
3.3630        -1696.045    -1708.602       12.557   299.8
3.3640        -1696.079    -1708.606       12.527   299.1
3.3650        -1696.146    -1708.502       12.355   295.0
3.3660        -1696.202    -1708.534       12.332   294.5
3.3670        -1696.221    -1708.628       12.407   296.2
3.3680        -1696.098    -1708.555       12.456   297.4
3.3690        -1696.063    -1708.338       12.275   293.1
3.3700        -1696.083    -1707.968       11.885   283.8
3.3710        -1695.966    -1707.686       11.720   279.8
3.3720        -1695.956    -1707.827       11.871   283.4
3.3730        -1695.952    -1708.126       12.174   290.7
3.3740        -1695.844    -1708.126       12.283   293.3
3.3750        -1695.785    -1707.967       12.182   290.9
3.3760        -1695.686    -1707.983       12.297   293.6
3.3770        -1695.692    -1707.987       12.295   293.6
3.3780        -1695.654    -1707.961       12.307   293.9
3.3790        -1695.752    -1707.921       12.169   290.6
3.3800        -1695.784    -1707.895       12.111   289.2
3.3810        -1695.809    -1708.014       12.205   291.4
3.3820        -1695.875    -1708.171       12.296   293.6
3.3830        -1695.800    -1708.145       12.344   294.8
3.3840        -1695.768    -1708.113       12.344   294.8
3.3850        -1695.757    -1708.320       12.563   300.0
3.3860        -1695.759    -1708.552       12.793   305.5
3.3870        -1695.752    -1708.388       12.636   301.7
3.3880        -1695.789    -1708.056       12.267   292.9
3.3890        -1695.875    -1707.965       12.090   288.7
3.3900        -1695.786    -1707.955       12.170   290.6
3.3910        -1695.746    -1707.780       12.034   287.3
3.3920        -1695.758    -1707.710       11.953   285.4
3.3930        -1695.901    -1707.801       11.900   284.1
3.3940        -1695.857    -1707.843       11.986   286.2
3.3950        -1695.803    -1707.765       11.962   285.6
3.3960        -1695.794    -1707.677       11.882   283.7
3.3970        -1695.795    -1707.662       11.866   283.3
3.3980        -1695.743    -1707.716       11.973   285.9
3.3990        -1695.678    -1707.671       11.993   286.4
3.4000        -1695.631    -1707.450       11.819   282.2
3.4010        -1695.648    -1707.384       11.736   280.2
3.4020        -1695.772    -1707.693       11.920   284.6
3.4030        -1695.846    -1708.028       12.182   290.9
3.4040        -1695.865    -1707.978       12.113   289.2
3.4050        -1695.848    -1707.651       11.803   281.8
3.4060        -1695.805    -1707.679       11.874   283.5
3.4070        -1695.765    -1708.030       12.265   292.9
3.4080        -1695.740    -1708.105       12.365   295.2
3.4090        -1695.672    -1707.701       12.029   287.2
3.4100        -1695.601    -1707.169       11.568   276.2
3.4110        -1695.594    -1707.095       11.501   274.6
3.4120        -1695.649    -1707.379       11.730   280.1
3.4130        -1695.781    -1707.542       11.761   280.8
3.4140        -1695.808    -1707.412       11.604   277.1
3.4150        -1695.783    -1707.296       11.513   274.9
3.4160        -1695.804    -1707.663       11.859   283.2
3.4170        -1695.854    -1708.108       12.253   292.6
3.4180        -1695.877    -1708.043       12.166   290.5
3.4190        -1695.850    -1707.802       11.952   285.4
3.4200        -1695.746    -1707.640       11.894   284.0
3.4210        -1695.767    -1707.717       11.950   285.3
3.4220        -1695.754    -1708.048       12.294   293.6
3.4230        -1695.732    -1708.111       12.380   295.6
3.4240        -1695.705    -1707.926       12.221   291.8
3.4250        -1695.795    -1708.049       12.254   292.6
3.4260        -1695.810    -1708.357       12.547   299.6
3.4270        -1695.780    -1708.292       12.512   298.7
3.4280        -1695.772    -1708.035       12.262   292.8
3.4290        -1695.775    -1707.863       12.087   288.6
3.4300        -1695.656    -1707.555       11.899   284.1
3.4310        -1695.648    -1707.322       11.674   278.8
3.4320        -1695.620    -1707.242       11.622   277.5
3.4330        -1695.658    -1707.084       11.426   272.8
3.4340        -1695.756    -1707.230       11.474   274.0
3.4350        -1695.833    -1707.740       11.907   284.3
3.4360        -1695.758    -1707.990       12.232   292.1
3.4370        -1695.810    -1707.979       12.169   290.6
3.4380        -1695.733    -1707.983       12.250   292.5
3.4390        -1695.770    -1707.852       12.082   288.5
3.4400        -1695.874    -1707.741       11.866   283.3
3.4410        -1695.936    -1707.644       11.709   279.6
3.4420        -1695.912    -1707.425       11.514   274.9
3.4430        -1696.023    -1707.333       11.310   270.1
3.4440        -1696.029    -1707.484       11.455   273.5
3.4450        -1696.000    -1707.664       11.664   278.5
3.4460        -1696.006    -1707.996       11.990   286.3
3.4470        -1696.069    -1708.340       12.271   293.0
3.4480        -1696.044    -1708.190       12.146   290.0
3.4490        -1696.074    -1707.769       11.695   279.3
3.4500        -1696.147    -1707.769       11.622   277.5
3.4510        -1696.139    -1707.807       11.668   278.6
3.4520        -1696.142    -1707.519       11.377   271.7
3.4530        -1696.137    -1707.320       11.183   267.0
3.4540        -1696.189    -1707.369       11.180   267.0
3.4550        -1696.180    -1707.717       11.537   275.5
3.4560        -1696.242    -1708.272       12.031   287.3
3.4570        -1696.219    -1708.517       12.298   293.7
3.4580        -1696.132    -1708.286       12.153   290.2
3.4590        -1696.082    -1708.298       12.216   291.7
3.4600        -1696.185    -1708.588       12.402   296.1
3.4610        -1696.168    -1708.450       12.282   293.3
3.4620        -1696.052    -1708.030       11.978   286.0
3.4630        -1696.027    -1707.863       11.836   282.6
3.4640        -1696.067    -1707.859       11.792   281.6
3.4650        -1696.054    -1707.975       11.921   284.6
3.4660        -1696.127    -1708.302       12.175   290.7
3.4670        -1696.110    -1708.413       12.304   293.8
3.4680        -1696.077    -1708.289       12.212   291.6
3.4690        -1696.049    -1708.272       12.223   291.9
3.4700        -1696.017    -1708.127       12.110   289.2
3.4710        -1696.016    -1707.732       11.716   279.7
3.4720        -1696.008    -1707.526       11.518   275.0
3.4730        -1696.135    -1707.392       11.256   268.8
3.4740        -1696.097    -1707.152       11.055   264.0
3.4750        -1696.034    -1707.208       11.175   266.8
3.4760        -1696.038    -1707.639       11.601   277.0
3.4770        -1696.103    -1707.916       11.813   282.1
3.4780        -1696.026    -1707.995       11.969   285.8
3.4790        -1696.109    -1708.013       11.905   284.3
3.4800        -1696.135    -1707.994       11.859   283.2
3.4810        -1696.155    -1708.049       11.894   284.0
3.4820        -1696.082    -1708.084       12.002   286.6
3.4830        -1696.030    -1707.743       11.712   279.7
3.4840        -1695.953    -1707.371       11.419   272.6
3.4850        -1695.989    -1707.454       11.465   273.8
3.4860        -1696.012    -1707.678       11.666   278.6
3.4870        -1695.931    -1707.708       11.776   281.2
3.4880        -1695.959    -1707.768       11.809   282.0
3.4890        -1695.987    -1707.985       11.999   286.5
3.4900        -1695.957    -1708.069       12.112   289.2
3.4910        -1695.840    -1707.924       12.084   288.5
3.4920        -1695.915    -1707.649       11.733   280.2
3.4930        -1695.877    -1707.309       11.432   273.0
3.4940        -1695.849    -1707.303       11.454   273.5
3.4950        -1695.868    -1707.666       11.798   281.7
3.4960        -1695.947    -1707.759       11.812   282.0
3.4970        -1695.980    -1707.538       11.558   276.0
3.4980        -1695.977    -1707.635       11.658   278.4
3.4990        -1695.961    -1708.207       12.246   292.4
3.5000        -1696.023    -1708.585       12.562   300.0
3.5010        -1695.955    -1708.458       12.502   298.5
3.5020        -1695.888    -1708.051       12.162   290.4
3.5030        -1695.884    -1707.802       11.918   284.6
3.5040        -1695.872    -1707.882       12.010   286.8
3.5050        -1695.882    -1707.961       12.078   288.4
3.5060        -1695.870    -1707.810       11.940   285.1
3.5070        -1695.855    -1707.608       11.754   280.7
3.5080        -1695.884    -1707.622       11.739   280.3
3.5090        -1695.873    -1707.895       12.022   287.1
3.5100        -1695.956    -1707.935       11.980   286.0
3.5110        -1695.935    -1707.781       11.846   282.8
3.5120        -1695.884    -1707.760       11.876   283.6
3.5130        -1695.872    -1707.764       11.892   283.9
