Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5570        -1681.096    -1692.069       10.973   262.0
0.5580        -1681.108    -1692.084       10.977   262.1
0.5590        -1681.093    -1692.145       11.052   263.9
0.5600        -1681.009    -1691.950       10.941   261.2
0.5610        -1681.023    -1691.641       10.618   253.5
0.5620        -1681.026    -1691.397       10.372   247.7
0.5630        -1681.016    -1691.439       10.422   248.9
0.5640        -1681.129    -1691.782       10.653   254.4
0.5650        -1681.102    -1691.987       10.885   259.9
0.5660        -1681.085    -1691.948       10.862   259.4
0.5670        -1681.102    -1692.036       10.934   261.1
0.5680        -1681.118    -1692.208       11.090   264.8
0.5690        -1681.150    -1692.217       11.067   264.2
0.5700        -1681.167    -1692.129       10.961   261.7
0.5710        -1681.202    -1692.090       10.888   260.0
0.5720        -1681.299    -1692.052       10.753   256.8
0.5730        -1681.312    -1692.093       10.781   257.4
0.5740        -1681.340    -1692.207       10.867   259.5
0.5750        -1681.333    -1692.273       10.940   261.2
0.5760        -1681.373    -1692.439       11.067   264.2
0.5770        -1681.432    -1692.618       11.185   267.1
0.5780        -1681.396    -1692.605       11.209   267.6
0.5790        -1681.472    -1692.486       11.014   263.0
0.5800        -1681.489    -1692.210       10.721   256.0
0.5810        -1681.394    -1691.966       10.572   252.4
0.5820        -1681.351    -1691.994       10.643   254.1
0.5830        -1681.321    -1691.942       10.621   253.6
0.5840        -1681.229    -1691.768       10.539   251.6
0.5850        -1681.240    -1691.925       10.685   255.1
0.5860        -1681.287    -1692.330       11.043   263.7
0.5870        -1681.305    -1692.555       11.250   268.6
0.5880        -1681.294    -1692.629       11.335   270.6
0.5890        -1681.266    -1692.615       11.349   271.0
0.5900        -1681.185    -1692.337       11.152   266.3
0.5910        -1681.137    -1692.166       11.029   263.3
0.5920        -1681.280    -1692.281       11.000   262.7
0.5930        -1681.324    -1692.306       10.982   262.2
0.5940        -1681.346    -1692.355       11.008   262.9
0.5950        -1681.369    -1692.600       11.231   268.2
0.5960        -1681.400    -1692.728       11.328   270.5
0.5970        -1681.367    -1692.766       11.400   272.2
0.5980        -1681.416    -1692.937       11.521   275.1
0.5990        -1681.394    -1692.897       11.502   274.7
0.6000        -1681.369    -1692.443       11.073   264.4
0.6010        -1681.412    -1692.129       10.717   255.9
0.6020        -1681.456    -1692.052       10.596   253.0
0.6030        -1681.467    -1691.889       10.422   248.9
0.6040        -1681.451    -1691.736       10.285   245.6
0.6050        -1681.412    -1691.760       10.348   247.1
0.6060        -1681.499    -1691.938       10.439   249.3
0.6070        -1681.493    -1692.211       10.718   255.9
0.6080        -1681.534    -1692.265       10.731   256.2
0.6090        -1681.523    -1691.995       10.471   250.0
0.6100        -1681.511    -1691.792       10.281   245.5
0.6110        -1681.521    -1691.745       10.224   244.1
0.6120        -1681.458    -1691.470       10.012   239.1
0.6130        -1681.349    -1691.163        9.814   234.3
0.6140        -1681.309    -1691.157        9.848   235.2
0.6150        -1681.352    -1691.429       10.077   240.6
0.6160        -1681.415    -1691.766       10.351   247.2
0.6170        -1681.368    -1691.961       10.593   252.9
0.6180        -1681.263    -1691.999       10.735   256.3
0.6190        -1681.270    -1692.111       10.842   258.9
0.6200        -1681.312    -1692.301       10.990   262.4
0.6210        -1681.320    -1692.130       10.810   258.1
0.6220        -1681.318    -1691.649       10.331   246.7
0.6230        -1681.257    -1691.499       10.242   244.5
0.6240        -1681.285    -1691.681       10.396   248.2
0.6250        -1681.310    -1691.844       10.534   251.5
0.6260        -1681.283    -1691.805       10.523   251.3
0.6270        -1681.194    -1691.740       10.546   251.8
0.6280        -1681.175    -1692.011       10.836   258.7
0.6290        -1681.204    -1692.379       11.175   266.8
0.6300        -1681.182    -1692.216       11.034   263.5
0.6310        -1681.173    -1691.656       10.483   250.3
0.6320        -1681.219    -1691.478       10.260   245.0
0.6330        -1681.204    -1691.641       10.437   249.2
0.6340        -1681.226    -1691.764       10.539   251.6
0.6350        -1681.193    -1691.755       10.562   252.2
0.6360        -1681.172    -1691.603       10.431   249.1
0.6370        -1681.170    -1691.782       10.612   253.4
0.6380        -1681.249    -1692.358       11.110   265.3
0.6390        -1681.293    -1692.605       11.312   270.1
0.6400        -1681.250    -1692.180       10.931   261.0
0.6410        -1681.261    -1691.859       10.599   253.1
0.6420        -1681.260    -1691.972       10.713   255.8
0.6430        -1681.268    -1692.152       10.884   259.9
0.6440        -1681.210    -1692.174       10.964   261.8
0.6450        -1681.171    -1691.966       10.795   257.8
0.6460        -1681.126    -1691.842       10.716   255.9
0.6470        -1681.171    -1692.038       10.867   259.5
0.6480        -1681.221    -1692.311       11.089   264.8
0.6490        -1681.265    -1692.226       10.961   261.7
0.6500        -1681.365    -1692.016       10.652   254.3
0.6510        -1681.307    -1691.918       10.611   253.4
0.6520        -1681.282    -1691.867       10.585   252.7
0.6530        -1681.260    -1692.011       10.750   256.7
0.6540        -1681.374    -1692.159       10.785   257.5
0.6550        -1681.347    -1692.129       10.782   257.4
0.6560        -1681.307    -1692.116       10.809   258.1
0.6570        -1681.357    -1692.159       10.802   257.9
0.6580        -1681.325    -1692.013       10.687   255.2
0.6590        -1681.312    -1691.905       10.593   252.9
0.6600        -1681.289    -1691.966       10.678   255.0
0.6610        -1681.294    -1691.953       10.659   254.5
0.6620        -1681.284    -1691.920       10.636   254.0
0.6630        -1681.242    -1691.907       10.664   254.6
0.6640        -1681.224    -1691.896       10.673   254.8
0.6650        -1681.288    -1692.075       10.787   257.6
0.6660        -1681.379    -1692.383       11.004   262.7
0.6670        -1681.321    -1692.366       11.045   263.7
0.6680        -1681.267    -1692.087       10.820   258.4
0.6690        -1681.317    -1691.957       10.640   254.0
0.6700        -1681.285    -1692.061       10.777   257.3
0.6710        -1681.306    -1692.363       11.057   264.0
0.6720        -1681.332    -1692.559       11.227   268.1
0.6730        -1681.260    -1692.269       11.009   262.9
0.6740        -1681.151    -1692.090       10.940   261.2
0.6750        -1681.223    -1692.516       11.292   269.6
0.6760        -1681.264    -1692.827       11.562   276.1
0.6770        -1681.233    -1692.699       11.466   273.8
0.6780        -1681.266    -1692.413       11.147   266.2
0.6790        -1681.244    -1692.120       10.876   259.7
0.6800        -1681.220    -1692.071       10.851   259.1
0.6810        -1681.251    -1692.271       11.019   263.1
0.6820        -1681.287    -1692.153       10.865   259.4
0.6830        -1681.210    -1691.855       10.645   254.2
0.6840        -1681.182    -1691.869       10.686   255.2
0.6850        -1681.217    -1691.975       10.759   256.9
0.6860        -1681.254    -1692.125       10.871   259.6
0.6870        -1681.373    -1692.298       10.926   260.9
0.6880        -1681.299    -1692.162       10.863   259.4
0.6890        -1681.327    -1692.021       10.694   255.4
0.6900        -1681.327    -1692.208       10.881   259.8
0.6910        -1681.239    -1692.273       11.034   263.5
0.6920        -1681.183    -1692.178       10.995   262.5
0.6930        -1681.197    -1692.410       11.213   267.7
0.6940        -1681.231    -1692.709       11.477   274.1
0.6950        -1681.160    -1692.769       11.610   277.2
0.6960        -1681.149    -1692.761       11.613   277.3
0.6970        -1681.133    -1692.783       11.650   278.2
0.6980        -1681.196    -1692.912       11.716   279.8
0.6990        -1681.268    -1693.215       11.947   285.3
0.7000        -1681.201    -1693.124       11.923   284.7
0.7010        -1681.084    -1692.651       11.567   276.2
0.7020        -1681.051    -1692.426       11.374   271.6
0.7030        -1681.040    -1692.612       11.571   276.3
0.7040        -1681.057    -1692.776       11.719   279.8
0.7050        -1680.986    -1692.609       11.623   277.5
0.7060        -1680.991    -1692.249       11.258   268.8
0.7070        -1680.923    -1692.149       11.226   268.1
0.7080        -1680.978    -1692.494       11.516   275.0
0.7090        -1680.971    -1692.800       11.829   282.4
0.7100        -1680.945    -1692.568       11.623   277.5
0.7110        -1680.871    -1692.069       11.198   267.4
0.7120        -1680.832    -1691.938       11.106   265.2
0.7130        -1680.836    -1692.299       11.463   273.7
0.7140        -1680.885    -1692.449       11.564   276.1
0.7150        -1680.756    -1692.090       11.334   270.6
0.7160        -1680.798    -1691.864       11.066   264.2
0.7170        -1680.881    -1692.144       11.263   268.9
0.7180        -1680.895    -1692.521       11.627   277.6
0.7190        -1680.905    -1692.563       11.657   278.4
0.7200        -1680.910    -1692.367       11.458   273.6
0.7210        -1680.870    -1692.450       11.580   276.5
0.7220        -1680.886    -1692.894       12.008   286.7
0.7230        -1680.879    -1693.010       12.132   289.7
0.7240        -1680.849    -1692.591       11.742   280.4
0.7250        -1680.885    -1692.291       11.406   272.4
0.7260        -1680.946    -1692.406       11.460   273.6
0.7270        -1681.023    -1692.593       11.571   276.3
0.7280        -1681.005    -1692.414       11.409   272.4
0.7290        -1680.891    -1691.933       11.043   263.7
0.7300        -1680.920    -1691.793       10.873   259.6
0.7310        -1680.912    -1692.211       11.299   269.8
0.7320        -1680.945    -1692.512       11.567   276.2
0.7330        -1680.896    -1692.357       11.461   273.7
0.7340        -1680.814    -1692.143       11.329   270.5
0.7350        -1680.841    -1692.124       11.283   269.4
0.7360        -1680.819    -1692.241       11.422   272.7
0.7370        -1680.779    -1692.174       11.395   272.1
0.7380        -1680.730    -1691.938       11.208   267.6
0.7390        -1680.703    -1691.995       11.293   269.6
0.7400        -1680.726    -1692.291       11.565   276.2
0.7410        -1680.641    -1692.387       11.745   280.4
0.7420        -1680.594    -1692.317       11.724   279.9
0.7430        -1680.584    -1692.511       11.927   284.8
0.7440        -1680.633    -1692.849       12.216   291.7
0.7450        -1680.649    -1692.920       12.271   293.0
0.7460        -1680.543    -1692.709       12.167   290.5
0.7470        -1680.535    -1692.427       11.891   283.9
0.7480        -1680.587    -1692.442       11.855   283.1
0.7490        -1680.596    -1692.778       12.182   290.9
0.7500        -1680.490    -1692.794       12.304   293.8
0.7510        -1680.409    -1692.303       11.894   284.0
0.7520        -1680.382    -1692.128       11.746   280.5
0.7530        -1680.445    -1692.723       12.278   293.2
0.7540        -1680.431    -1693.253       12.822   306.2
0.7550        -1680.361    -1693.047       12.687   302.9
0.7560        -1680.341    -1692.528       12.188   291.0
0.7570        -1680.328    -1692.344       12.015   286.9
0.7580        -1680.404    -1692.520       12.116   289.3
0.7590        -1680.361    -1692.660       12.299   293.7
0.7600        -1680.371    -1692.539       12.168   290.5
0.7610        -1680.362    -1692.198       11.836   282.6
0.7620        -1680.326    -1692.050       11.724   280.0
0.7630        -1680.305    -1692.380       12.075   288.3
0.7640        -1680.393    -1692.698       12.306   293.8
0.7650        -1680.423    -1692.463       12.041   287.5
0.7660        -1680.335    -1692.012       11.677   278.8
0.7670        -1680.396    -1691.956       11.560   276.0
0.7680        -1680.413    -1692.155       11.742   280.4
0.7690        -1680.328    -1692.035       11.707   279.5
0.7700        -1680.362    -1691.698       11.336   270.7
0.7710        -1680.405    -1691.489       11.084   264.7
0.7720        -1680.399    -1691.645       11.245   268.5
0.7730        -1680.468    -1692.055       11.588   276.7
0.7740        -1680.488    -1692.329       11.840   282.7
