Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5580        -1670.669    -1682.251       11.582   276.6
0.5590        -1670.682    -1682.125       11.443   273.2
0.5600        -1670.689    -1682.016       11.326   270.4
0.5610        -1670.709    -1682.009       11.301   269.8
0.5620        -1670.714    -1682.176       11.462   273.7
0.5630        -1670.748    -1682.361       11.613   277.3
0.5640        -1670.711    -1682.350       11.639   277.9
0.5650        -1670.685    -1682.229       11.544   275.6
0.5660        -1670.714    -1682.054       11.339   270.8
0.5670        -1670.750    -1681.891       11.141   266.0
0.5680        -1670.758    -1682.015       11.256   268.8
0.5690        -1670.775    -1682.282       11.506   274.7
0.5700        -1670.654    -1682.296       11.642   278.0
0.5710        -1670.687    -1682.051       11.364   271.4
0.5720        -1670.663    -1681.934       11.271   269.1
0.5730        -1670.639    -1682.224       11.584   276.6
0.5740        -1670.660    -1682.630       11.970   285.8
0.5750        -1670.724    -1682.751       12.028   287.2
0.5760        -1670.623    -1682.507       11.885   283.8
0.5770        -1670.500    -1682.467       11.967   285.7
0.5780        -1670.540    -1682.817       12.277   293.1
0.5790        -1670.567    -1683.008       12.441   297.1
0.5800        -1670.536    -1682.715       12.179   290.8
0.5810        -1670.561    -1682.334       11.772   281.1
0.5820        -1670.572    -1682.325       11.753   280.6
0.5830        -1670.561    -1682.567       12.006   286.7
0.5840        -1670.590    -1682.691       12.101   288.9
0.5850        -1670.644    -1682.527       11.883   283.7
0.5860        -1670.533    -1682.161       11.628   277.6
0.5870        -1670.477    -1682.206       11.729   280.1
0.5880        -1670.532    -1682.647       12.115   289.3
0.5890        -1670.489    -1682.747       12.258   292.7
0.5900        -1670.404    -1682.412       12.008   286.7
0.5910        -1670.401    -1682.143       11.742   280.4
0.5920        -1670.390    -1682.085       11.695   279.2
0.5930        -1670.460    -1682.272       11.812   282.0
0.5940        -1670.526    -1682.352       11.826   282.4
0.5950        -1670.495    -1682.181       11.686   279.0
0.5960        -1670.503    -1682.218       11.715   279.7
0.5970        -1670.479    -1682.542       12.063   288.0
0.5980        -1670.536    -1682.664       12.128   289.6
0.5990        -1670.560    -1682.445       11.885   283.8
0.6000        -1670.497    -1682.260       11.763   280.9
0.6010        -1670.488    -1682.227       11.738   280.3
0.6020        -1670.399    -1682.275       11.876   283.6
0.6030        -1670.399    -1682.373       11.974   285.9
0.6040        -1670.432    -1682.470       12.038   287.4
0.6050        -1670.422    -1682.381       11.960   285.6
0.6060        -1670.321    -1682.329       12.009   286.7
0.6070        -1670.272    -1682.491       12.218   291.7
0.6080        -1670.308    -1682.553       12.245   292.4
0.6090        -1670.368    -1682.519       12.151   290.1
0.6100        -1670.314    -1682.371       12.056   287.9
0.6110        -1670.296    -1682.178       11.882   283.7
0.6120        -1670.256    -1682.081       11.824   282.3
0.6130        -1670.155    -1682.020       11.865   283.3
0.6140        -1670.237    -1682.099       11.861   283.2
0.6150        -1670.315    -1682.189       11.875   283.5
0.6160        -1670.224    -1682.203       11.979   286.0
0.6170        -1670.233    -1682.315       12.081   288.5
0.6180        -1670.174    -1682.398       12.224   291.9
0.6190        -1670.101    -1682.355       12.254   292.6
0.6200        -1670.118    -1682.243       12.125   289.5
0.6210        -1670.091    -1682.229       12.138   289.8
0.6220        -1670.057    -1682.270       12.213   291.6
0.6230        -1670.140    -1682.408       12.267   292.9
0.6240        -1670.124    -1682.680       12.556   299.8
0.6250        -1670.105    -1682.903       12.797   305.6
0.6260        -1670.097    -1683.086       12.989   310.2
0.6270        -1670.160    -1683.070       12.910   308.3
0.6280        -1670.132    -1682.993       12.861   307.1
0.6290        -1670.131    -1683.110       12.980   309.9
0.6300        -1670.145    -1683.155       13.010   310.6
0.6310        -1670.169    -1682.873       12.704   303.3
0.6320        -1670.126    -1682.476       12.350   294.9
0.6330        -1670.160    -1682.374       12.214   291.7
0.6340        -1670.205    -1682.636       12.431   296.8
0.6350        -1670.197    -1682.919       12.722   303.8
0.6360        -1670.255    -1683.032       12.777   305.1
0.6370        -1670.253    -1682.975       12.723   303.8
0.6380        -1670.206    -1682.819       12.614   301.2
0.6390        -1670.232    -1682.702       12.469   297.7
0.6400        -1670.150    -1682.644       12.495   298.3
0.6410        -1670.124    -1682.570       12.446   297.2
0.6420        -1670.093    -1682.469       12.376   295.5
0.6430        -1670.100    -1682.444       12.344   294.8
0.6440        -1670.117    -1682.526       12.409   296.3
0.6450        -1670.187    -1682.575       12.388   295.8
0.6460        -1670.168    -1682.559       12.391   295.9
0.6470        -1670.127    -1682.478       12.351   294.9
0.6480        -1670.091    -1682.283       12.192   291.1
0.6490        -1670.003    -1682.139       12.136   289.8
0.6500        -1670.016    -1682.092       12.076   288.3
0.6510        -1670.048    -1682.033       11.986   286.2
0.6520        -1669.982    -1681.862       11.881   283.7
0.6530        -1669.939    -1681.749       11.810   282.0
0.6540        -1670.034    -1681.937       11.904   284.2
0.6550        -1669.983    -1682.115       12.132   289.7
0.6560        -1669.969    -1682.050       12.082   288.5
0.6570        -1669.974    -1682.024       12.050   287.7
0.6580        -1670.033    -1682.008       11.975   285.9
0.6590        -1670.011    -1681.967       11.956   285.5
0.6600        -1669.959    -1682.135       12.176   290.7
0.6610        -1669.925    -1682.199       12.274   293.1
0.6620        -1669.836    -1681.965       12.129   289.6
0.6630        -1669.801    -1681.880       12.079   288.4
0.6640        -1669.816    -1682.044       12.228   292.0
0.6650        -1669.796    -1682.122       12.327   294.3
0.6660        -1669.803    -1682.009       12.206   291.4
0.6670        -1669.852    -1681.849       11.997   286.5
0.6680        -1669.921    -1681.915       11.994   286.4
0.6690        -1669.974    -1682.034       12.060   288.0
0.6700        -1669.982    -1681.906       11.924   284.7
0.6710        -1669.940    -1681.519       11.579   276.5
0.6720        -1669.910    -1681.381       11.472   273.9
0.6730        -1669.889    -1681.817       11.928   284.8
0.6740        -1670.048    -1682.360       12.312   294.0
0.6750        -1670.034    -1682.387       12.353   295.0
0.6760        -1670.011    -1682.037       12.026   287.2
0.6770        -1669.980    -1682.002       12.022   287.1
0.6780        -1669.982    -1682.456       12.474   297.8
0.6790        -1670.040    -1682.876       12.836   306.5
0.6800        -1670.024    -1682.805       12.782   305.2
0.6810        -1669.938    -1682.455       12.517   298.9
0.6820        -1670.005    -1682.448       12.443   297.1
0.6830        -1669.974    -1682.772       12.798   305.6
0.6840        -1669.988    -1682.934       12.946   309.1
0.6850        -1670.009    -1682.923       12.914   308.4
0.6860        -1670.078    -1682.898       12.820   306.1
0.6870        -1670.044    -1683.016       12.972   309.7
0.6880        -1670.043    -1683.202       13.160   314.2
0.6890        -1670.137    -1683.147       13.010   310.7
0.6900        -1670.167    -1682.891       12.724   303.8
0.6910        -1670.155    -1682.778       12.623   301.4
0.6920        -1670.181    -1682.891       12.710   303.5
0.6930        -1670.225    -1682.917       12.691   303.0
0.6940        -1670.259    -1682.772       12.513   298.8
0.6950        -1670.167    -1682.760       12.593   300.7
0.6960        -1670.167    -1682.684       12.517   298.9
0.6970        -1670.155    -1682.484       12.329   294.4
0.6980        -1670.153    -1682.449       12.297   293.6
0.6990        -1670.143    -1682.548       12.405   296.2
0.7000        -1670.161    -1682.725       12.565   300.0
0.7010        -1670.276    -1682.865       12.589   300.6
0.7020        -1670.262    -1682.559       12.297   293.6
0.7030        -1670.105    -1682.115       12.010   286.8
0.7040        -1670.160    -1682.158       11.998   286.5
0.7050        -1670.137    -1682.520       12.383   295.7
0.7060        -1670.128    -1682.457       12.329   294.4
0.7070        -1670.056    -1682.058       12.002   286.6
0.7080        -1670.075    -1681.779       11.704   279.5
0.7090        -1670.105    -1681.931       11.826   282.4
0.7100        -1670.180    -1682.340       12.160   290.4
0.7110        -1670.109    -1682.354       12.245   292.4
0.7120        -1670.126    -1681.907       11.781   281.3
0.7130        -1670.080    -1681.692       11.612   277.3
0.7140        -1670.071    -1682.048       11.978   286.0
0.7150        -1670.116    -1682.358       12.242   292.3
0.7160        -1670.038    -1682.089       12.051   287.8
0.7170        -1670.032    -1681.685       11.654   278.3
0.7180        -1670.015    -1681.691       11.676   278.8
0.7190        -1669.967    -1682.124       12.157   290.3
0.7200        -1669.952    -1682.524       12.572   300.2
0.7210        -1669.903    -1682.515       12.612   301.1
0.7220        -1669.936    -1682.376       12.440   297.0
0.7230        -1669.925    -1682.357       12.432   296.8
0.7240        -1669.987    -1682.318       12.332   294.5
0.7250        -1670.054    -1682.352       12.297   293.6
0.7260        -1670.136    -1682.335       12.200   291.3
0.7270        -1670.106    -1682.164       12.058   287.9
0.7280        -1670.052    -1682.128       12.077   288.4
0.7290        -1670.124    -1682.282       12.158   290.3
0.7300        -1670.151    -1682.283       12.132   289.7
0.7310        -1670.133    -1682.186       12.053   287.8
0.7320        -1670.106    -1682.193       12.087   288.6
0.7330        -1670.113    -1682.208       12.095   288.8
0.7340        -1670.064    -1682.147       12.084   288.5
0.7350        -1670.104    -1682.046       11.942   285.1
0.7360        -1670.152    -1681.915       11.763   280.9
0.7370        -1670.157    -1681.861       11.704   279.5
0.7380        -1670.094    -1681.894       11.800   281.7
0.7390        -1670.017    -1681.883       11.866   283.3
0.7400        -1670.044    -1681.986       11.941   285.1
0.7410        -1670.166    -1682.230       12.064   288.1
0.7420        -1670.149    -1682.296       12.146   290.0
0.7430        -1670.156    -1682.312       12.156   290.3
0.7440        -1670.133    -1682.366       12.233   292.1
0.7450        -1670.086    -1682.310       12.224   291.9
0.7460        -1670.069    -1682.326       12.257   292.7
0.7470        -1670.123    -1682.385       12.262   292.8
0.7480        -1670.090    -1682.385       12.295   293.6
0.7490        -1670.121    -1682.463       12.342   294.7
0.7500        -1670.051    -1682.537       12.487   298.2
0.7510        -1670.015    -1682.619       12.605   301.0
0.7520        -1670.018    -1682.611       12.593   300.7
0.7530        -1670.008    -1682.472       12.464   297.6
0.7540        -1670.023    -1682.322       12.299   293.7
0.7550        -1670.058    -1682.285       12.227   292.0
0.7560        -1670.093    -1682.368       12.275   293.1
0.7570        -1670.133    -1682.431       12.298   293.6
0.7580        -1670.111    -1682.358       12.248   292.4
0.7590        -1670.073    -1682.222       12.149   290.1
0.7600        -1670.102    -1682.182       12.080   288.4
0.7610        -1670.227    -1682.211       11.984   286.2
0.7620        -1670.245    -1682.206       11.961   285.6
0.7630        -1670.208    -1682.391       12.183   290.9
0.7640        -1670.222    -1682.361       12.140   289.9
0.7650        -1670.135    -1682.015       11.880   283.7
0.7660        -1670.039    -1682.049       12.010   286.8
0.7670        -1670.030    -1682.409       12.379   295.6
0.7680        -1670.092    -1682.455       12.363   295.2
0.7690        -1670.107    -1682.298       12.191   291.1
0.7700        -1670.148    -1682.164       12.016   286.9
0.7710        -1670.158    -1681.948       11.790   281.5
0.7720        -1670.158    -1681.758       11.600   277.0
0.7730        -1670.107    -1681.816       11.709   279.6
0.7740        -1670.019    -1681.723       11.705   279.5
